Poligonal,Ponto,Longitude,Latitude,Distância em km (em relação ao anterior)
379,12,-76.9858627319,42.9645423889,11.8941973166
379,13,-77.091796875,42.9798240662,8.7846736073
379,14,-77.2245941162,42.97889328,10.8035682926
379,15,-77.3611068726,43.0027580261,11.4159601931
379,16,-77.4386367798,43.0112113953,6.3739242277
379,17,-77.546295166,43.0442886353,9.4926325148
379,18,-77.6412887573,43.0494194031,7.7403070089
380,1,-77.6412887573,43.0494194031,0
380,2,-77.6583709717,43.0521278381,1.4203218908
380,3,-77.7845535278,43.0535469055,10.2539058817
380,4,-77.8792190552,43.0298423767,8.1322518876
380,5,-77.9603881836,43.034236908,6.6155306073
380,6,-78.0124435425,43.0340194702,4.2310055187
380,7,-78.0860977173,43.0171775818,6.2733178068
380,8,-78.1245269775,43.0200653076,3.1406861188
380,9,-78.2114486694,43.0259475708,7.0962776135
380,10,-78.2945632935,43.0209693909,6.7791718368
380,11,-78.4043502808,43.0013885498,9.1882590572
380,12,-78.4504013062,42.9861717224,4.109846436
380,13,-78.5552902222,42.9698104858,8.7247046378
380,14,-78.705329895,42.9544830322,12.3275464292
380,15,-78.7375869751,42.958782196,2.6682600634
380,16,-78.757850647,42.952583313,1.7873446949
381,1,-78.757850647,42.952583313,0
381,2,-78.7634811401,42.9796943665,3.0492253467
381,3,-78.7848815918,42.9989509583,2.7594822487
381,4,-78.8152618408,43.0028381348,2.5080969684
381,5,-78.8850784302,42.9966087341,5.7198045197
381,6,-78.9095535278,42.987953186,2.2110946644
381,7,-78.927696228,42.9951133728,1.6767074666
381,8,-78.9710006714,43.022518158,4.6566359032
381,9,-78.9834136963,43.0758590698,6.0163922317
381,10,-78.9825515747,43.0867462158,1.2126185111
381,11,-78.995010376,43.1199760437,3.8309303804
381,12,-79.0677642822,43.1509132385,6.832659839
382,1,-70.9068069458,42.8574142456,664.1655636723
382,2,-70.8972625732,42.8749275208,2.0969953579
382,3,-70.89453125,42.8848075867,1.1209284866
382,4,-70.8755874634,42.9531173706,7.7507593566
382,5,-70.8313903809,43.0289497375,9.166451299
382,6,-70.7827453613,43.0772171021,6.6654413457
382,7,-70.7701873779,43.0883979797,1.6080513027
382,8,-70.7647705078,43.0924034119,0.6259785769
382,9,-70.6893234253,43.1405715942,8.1357110145
382,10,-70.6599731445,43.1630363464,3.4509015629
382,11,-70.6168441772,43.2607078552,11.4091578949
382,12,-70.5940704346,43.3393363953,8.9352219509
382,13,-70.4999237061,43.4807548523,17.4674496989
382,14,-70.337387085,43.6398658752,22.0123536056
382,15,-70.3273696899,43.6614608765,2.5329036168
382,16,-70.3258666992,43.6659660339,0.515333003
382,17,-70.3237228394,43.6704673767,0.5293970258
382,18,-70.3189163208,43.6771659851,0.8391881426
382,19,-70.3139266968,43.6875076294,1.2179278033
382,20,-70.3122787476,43.6947479248,0.8159144254
382,21,-70.3093261719,43.7024078369,0.8841993202
382,22,-70.3058166504,43.708694458,0.7538175022
382,23,-70.3029937744,43.7140808105,0.6404699046
382,24,-70.3034133911,43.7181930542,0.4585025506
382,25,-70.3020019531,43.7208862305,0.3202294676
382,26,-70.2994689941,43.7208213806,0.2036821276
383,1,-73.934463501,42.7485237122,313.6620974414
383,2,-74.0112457275,42.7808189392,7.223828311
383,3,-74.0224914551,42.8190040588,4.3439916317
383,4,-74.0625228882,42.8608169556,5.6806730234
383,5,-74.0925521851,42.8789825439,3.1731727073
383,6,-74.2158660889,42.9179420471,10.9391444127
383,7,-74.3028640747,42.9223136902,7.1007699453
383,8,-74.367401123,42.9380683899,5.5386420566
383,9,-74.388671875,42.9361839294,1.7441992369
383,10,-74.4378814697,42.8996543884,5.705849513
383,11,-74.4884414673,42.8844680786,4.4516090632
383,12,-74.5297470093,42.8879470825,3.3874591206
383,13,-74.5792770386,42.9027442932,4.3573699131
383,14,-74.6143951416,42.9116744995,3.0276808943
383,15,-74.6573791504,42.9578475952,6.2133068821
383,16,-74.7887420654,43.0025978088,11.7879702488
383,17,-75.0043563843,43.0097618103,17.5506837573
383,18,-75.0190200806,43.026473999,2.2078313986
383,19,-75.0293197632,43.0450401306,2.2277229325
383,20,-75.0781326294,43.0796737671,5.5278013689
383,21,-75.1545791626,43.1126785278,7.2108806785
383,22,-75.2068786621,43.1249427795,4.4585865876
383,23,-75.2655639648,43.1421318054,5.1313245943
383,24,-75.3174743652,43.1316108704,4.3715282139
383,25,-75.3988876343,43.1225814819,6.6828961961
383,26,-75.4964370728,43.1346969604,8.0301771276
383,27,-75.5721511841,43.1238021851,6.2626052799
383,28,-75.5827484131,43.1209449768,0.9168817959
383,29,-75.6664123535,43.1026191711,7.0905170891
383,30,-75.7477035522,43.0915527344,6.7141004091
383,31,-75.8508911133,43.1024208069,8.4649512311
383,32,-76.0578460693,43.0984268188,16.8084909667
383,33,-76.1622161865,43.1049308777,8.5044196141
384,1,-73.8472213745,42.6829948425,194.3277235637
384,2,-73.8172149658,42.7120475769,4.0557918945
384,3,-73.7947006226,42.7301979065,2.7305594737
384,4,-73.7765274048,42.7547149658,3.1039494415
384,5,-73.7807235718,42.8110923767,6.2782284599
384,6,-73.8316421509,42.9371109009,14.6140461006
384,7,-73.8214950562,42.9889335632,5.8212721842
384,8,-73.7906799316,43.0279998779,5.0148076462
384,9,-73.7584838867,43.0961608887,8.01780159
384,10,-73.6913528442,43.2379417419,16.6789297665
384,11,-73.6786117554,43.274307251,4.1732268635
384,12,-73.6847457886,43.3075332642,3.7277721047
384,13,-73.720451355,43.34765625,5.3147093911
384,14,-73.7259368896,43.3922576904,4.9792358715
384,15,-73.7459793091,43.4255180359,4.0372324355
384,16,-73.7495651245,43.4774055481,5.7768844432
384,17,-73.7241363525,43.5269622803,5.8797591801
384,18,-73.7131500244,43.5879364014,6.837566473
384,19,-73.7250137329,43.6239204407,4.1136834194
384,20,-73.7401275635,43.6376075745,1.9483191102
384,21,-73.7868652344,43.6545333862,4.2052967606
384,22,-73.8221740723,43.696018219,5.4168742925
384,23,-73.8328552246,43.7279014587,3.6477162274
384,24,-73.8008270264,43.8558158875,14.4538977411
384,25,-73.7515792847,43.9664115906,12.9149734679
384,26,-73.6671829224,44.0769271851,14.0196752641
384,27,-73.6237411499,44.10597229,4.7399989657
384,28,-73.5736694336,44.1723480225,8.392815274
384,29,-73.5097351074,44.2012939453,6.0288483046
384,30,-73.5026245117,44.2144813538,1.5720891764
384,31,-73.4992294312,44.242729187,3.1526429409
384,32,-73.5219192505,44.2810974121,4.6331950641
384,33,-73.5297546387,44.3485870361,7.5303516838
384,34,-73.4890289307,44.4113540649,7.693321567
384,35,-73.4841766357,44.4601211548,5.436321319
384,36,-73.5030899048,44.4994087219,4.6190974195
384,37,-73.5012817383,44.5714607239,8.0130988315
384,38,-73.4834671021,44.6370697021,7.4304594283
384,39,-73.4902877808,44.6690292358,3.5944597592
384,40,-73.4778671265,44.697265625,3.2897223825
384,41,-73.4407653809,44.7573394775,7.2946658111
384,42,-73.4650421143,44.8569145203,11.236660064
384,43,-73.4560317993,44.937210083,8.956622694
384,44,-73.4634170532,44.9801483154,4.8097456724
384,45,-73.45677948,45.0038604736,2.6878398734
385,1,-73.8472213745,42.6829948425,259.9602104798
385,2,-73.8995361328,42.7330474854,7.0176661575
385,3,-73.934463501,42.7485237122,3.3312608743
386,1,-84.4879226685,42.6815071106,861.677430998
386,2,-84.5048370361,42.7326812744,5.8557405303
386,3,-84.5050048828,42.7477111816,1.6713056435
386,4,-84.4520568848,42.7538642883,4.3771090958
386,5,-84.3832702637,42.7880783081,6.7822436454
386,6,-84.2219238281,42.8449211121,14.5994145103
386,7,-83.9988098145,42.934551239,20.729801236
386,8,-83.969909668,42.9665641785,4.2665934767
386,9,-83.9269561768,42.9702110291,3.5183427357
386,10,-83.7992935181,42.9742736816,10.3963948772
386,11,-83.7346496582,42.9969482422,5.8314788597
387,1,-85.6042709351,42.9890441895,152.0596093625
387,2,-85.5861358643,42.9662055969,2.9369790236
387,3,-85.578125,42.9527626038,1.6307583411
387,4,-85.5412521362,42.9184303284,4.8563730172
387,5,-85.4968566895,42.8956985474,4.4117123475
387,6,-85.4263763428,42.8807907104,5.9765634223
387,7,-85.0769119263,42.8830566406,28.4750811153
387,8,-84.9782867432,42.8787879944,8.0500099747
387,9,-84.8710708618,42.8531913757,9.1899486703
387,10,-84.8128814697,42.8251609802,5.6766971194
387,11,-84.7029495239,42.8043060303,9.261890988
387,12,-84.6827545166,42.7889938354,2.3693933069
387,13,-84.6695404053,42.7275123596,6.9210272699
387,14,-84.4879226685,42.6815071106,15.6974263492
388,1,-71.2035980225,42.6639976501,1084.9362117523
388,2,-71.1617660522,42.6803703308,3.8743715737
388,3,-71.1495513916,42.7346763611,6.1204773476
388,4,-71.1215362549,42.777721405,5.3048304419
388,5,-71.0821685791,42.792766571,3.6221429498
388,6,-71.0234909058,42.8059959412,5.0082944767
388,7,-71.0035705566,42.8328323364,3.3977101749
388,8,-70.9438323975,42.8405418396,4.9458290288
388,9,-70.9068069458,42.8574142456,3.5539576241
389,1,-71.2035980225,42.6639976501,32.3978903876
389,2,-71.213684082,42.7078666687,4.9471861718
389,3,-71.2164535522,42.7165679932,0.9936494752
389,4,-71.2307662964,42.742565155,3.1181978457
389,5,-71.237991333,42.7556800842,1.5731255587
389,6,-71.2694702148,42.7809028625,3.8037872712
389,7,-71.2814712524,42.8093452454,3.3107690152
389,8,-71.3456726074,42.8625183105,7.8970434512
389,9,-71.4204483032,42.9704551697,13.4583589108
389,10,-71.4313583374,42.9970550537,3.0880443352
389,11,-71.4462585449,43.0178184509,2.6073764888
389,12,-71.4789505005,43.0493888855,4.4027090792
390,1,-71.1317825317,42.5005683899,67.28355791
390,2,-71.0888214111,42.5159797668,3.9163727067
390,3,-70.9999542236,42.513053894,7.2910356217
390,4,-70.9772720337,42.5193481445,1.9864205748
390,5,-70.9706802368,42.5419273376,2.5681364235
390,6,-70.9678726196,42.5777816772,3.9934467583
390,7,-70.9785919189,42.6175918579,4.5128077351
390,8,-70.9753799438,42.6484413147,3.4403521523
390,9,-70.9280471802,42.7455635071,11.4713451247
390,10,-70.9068069458,42.8574142456,12.5573761993
391,1,-71.0596694946,42.3521232605,57.5618101414
391,2,-71.0969467163,42.3961448669,5.7738902887
391,3,-71.1007156372,42.4398727417,4.8721509334
391,4,-71.1317825317,42.5005683899,7.2140543935
392,1,-83.7346496582,42.9969482422,1029.5926891516
392,2,-83.7182540894,42.9529418945,5.071828413
392,3,-83.6393966675,42.8993186951,8.7622590102
392,4,-83.5945663452,42.8667907715,5.1404452208
392,5,-83.562210083,42.8061141968,7.244420618
392,6,-83.5351791382,42.7784538269,3.784808658
392,7,-83.4867858887,42.7447853088,5.4427851662
392,8,-83.4563369751,42.7424621582,2.4998815393
392,9,-83.3988342285,42.7493591309,4.7577935747
392,10,-83.3245391846,42.7057647705,7.7669769035
392,11,-83.2768096924,42.7012176514,3.9328135987
392,12,-83.2489852905,42.6839370728,2.9771637906
392,13,-83.241973877,42.6439704895,4.4809069994
392,14,-83.2320022583,42.6161613464,3.1980349186
392,15,-83.2173309326,42.605884552,1.6575164607
392,16,-83.1715545654,42.6013946533,3.7797065359
392,17,-83.1590881348,42.5875778198,1.8443883499
392,18,-83.1540374756,42.5609130859,2.9936873473
392,19,-83.1203842163,42.5538024902,2.8675697066
392,20,-83.1167526245,42.478012085,8.4327631581
392,21,-83.0817871094,42.4316558838,5.8990230648
392,22,-83.0793991089,42.3900947571,4.6255430428
392,23,-83.1070709229,42.3463783264,5.3663662629
393,1,-83.1070709229,42.3463783264,0
393,2,-83.1560745239,42.3273887634,4.5477697878
393,3,-83.2135314941,42.2764625549,7.3753001665
393,4,-83.2696914673,42.2668838501,4.7420187085
393,5,-83.3591690063,42.2383804321,8.0175124447
393,6,-83.4209136963,42.2280960083,5.210504891
393,7,-83.5142822266,42.2251548767,7.6948234107
393,8,-83.5734024048,42.2306175232,4.9055500722
393,9,-83.5935058594,42.2351722717,1.7308884185
393,10,-83.639251709,42.2299728394,3.8104286734
393,11,-83.6547927856,42.2297668457,1.2797758489
393,12,-83.6830444336,42.2333145142,2.3592451122
393,13,-83.7619781494,42.2395591736,6.5353055882
393,14,-83.7929382324,42.285987854,5.7570718484
393,15,-83.9092636108,42.2992553711,9.6811613095
393,16,-84.0232849121,42.3027572632,9.3854102627
393,17,-84.1531295776,42.3027191162,10.6783795032
393,18,-84.3278808594,42.2829704285,14.540515658
393,19,-84.3633346558,42.2821044922,2.918232001
393,20,-84.4378585815,42.2818527222,6.1309056043
393,21,-84.473449707,42.2791442871,2.943482755
393,22,-84.7057418823,42.2683830261,19.1498317872
393,23,-84.7577514648,42.2702980042,4.2848121171
393,24,-84.8112030029,42.2877082825,4.8047665748
393,25,-84.8811187744,42.2820396423,5.7859160458
393,26,-84.9888305664,42.2958335876,8.9919038308
394,1,-71.1304473877,42.2019042969,1139.47001745
394,2,-71.0811920166,42.194442749,4.1414250584
394,3,-71.032913208,42.2078857422,4.2484812143
394,4,-71.0007019043,42.2075996399,2.6532302449
394,5,-71.0327987671,42.2397003174,4.441398592
394,6,-71.0480499268,42.2964096069,6.4294481783
394,7,-71.0596694946,42.3521232605,6.2682922629
395,1,-72.6397857666,42.1502227783,131.9760024725
395,2,-72.6450424194,42.1984329224,5.378197251
395,3,-72.6379241943,42.2774085999,8.801224919
395,4,-72.618347168,42.295375824,2.5661122481
395,5,-72.6069564819,42.3066101074,1.5614314505
395,6,-72.6123046875,42.31848526,1.3917615116
395,7,-72.6418380737,42.3310661316,2.8021449885
395,8,-72.6477127075,42.3479347229,1.9368523533
395,9,-72.6477737427,42.3765640259,3.1834371947
395,10,-72.6376113892,42.4200782776,4.9099955189
395,11,-72.6300201416,42.4586257935,4.3313193284
395,12,-72.6380310059,42.5573348999,10.9955772688
395,13,-72.6286468506,42.5908699036,3.8072723117
395,14,-72.5894088745,42.6218109131,4.7063199515
395,15,-72.5743713379,42.6257400513,1.3056259202
395,16,-72.5506515503,42.6572990417,4.009833782
395,17,-72.5483398438,42.6786346436,2.379927765
395,18,-72.5671081543,42.7286529541,5.7693547117
395,19,-72.5719833374,42.7416343689,1.497376512
395,20,-72.5655288696,42.7820281982,4.522391111
395,21,-72.5813369751,42.8335762024,5.8751518299
395,22,-72.5877914429,42.8541107178,2.3431878585
395,23,-72.5860977173,42.8754615784,2.378117161
395,24,-72.5783538818,42.8871994019,1.449699641
395,25,-72.5718383789,42.8998641968,1.504965904
395,26,-72.5478515625,42.9696311951,7.9997304258
395,27,-72.4974517822,43.0122680664,6.2674566824
395,28,-72.495262146,43.0549964905,4.7545160115
395,29,-72.4769973755,43.0870780945,3.8635285305
395,30,-72.4766311646,43.1321105957,5.0074739141
395,31,-72.4691543579,43.1861610413,6.0406554027
395,32,-72.4313812256,43.2999153137,13.0136851663
395,33,-72.4409942627,43.3751144409,8.3978261834
395,34,-72.414642334,43.4526252747,8.8777539679
395,35,-72.4288406372,43.5210723877,7.6966848717
395,36,-72.4103622437,43.5827636719,7.01953244
395,37,-72.3865203857,43.6025047302,2.9163684108
395,38,-72.3625030518,43.628616333,3.4883401626
396,1,-72.6397857666,42.1502227783,165.9344176418
396,2,-72.7269897461,42.1533813477,7.1973663243
396,3,-72.8443222046,42.1690177917,9.8260931463
396,4,-72.8727264404,42.1733589172,2.3900815843
396,5,-72.9752960205,42.2287216187,10.4537467156
396,6,-73.0662078857,42.2412185669,7.6125056134
396,7,-73.1013259888,42.2564620972,3.3508863704
396,8,-73.1246871948,42.272064209,2.5894749693
396,9,-73.1616134644,42.2941207886,3.9042383363
396,10,-73.2341156006,42.2991104126,5.9888849967
396,11,-73.298576355,42.3026542664,5.3160111878
396,12,-73.3313980103,42.3078231812,2.759650532
396,13,-73.4091262817,42.3382530212,7.2308210663
396,14,-73.4266052246,42.345085144,1.6250790753
396,15,-73.4914474487,42.3885116577,7.1900034649
396,16,-73.5410003662,42.4073295593,4.5755350062
396,17,-73.5520858765,42.4223632813,1.9033317216
396,18,-73.5488128662,42.4477958679,2.8407021824
396,19,-73.5891342163,42.4601974487,3.5839532965
396,20,-73.6337585449,42.4853248596,4.604561705
396,21,-73.6901473999,42.4895057678,4.6470857332
396,22,-73.6738586426,42.551776886,7.0517407497
396,23,-73.6730499268,42.5922241211,4.4980148627
396,24,-73.7002716064,42.6331939697,5.0711202216
396,25,-73.7356948853,42.6578178406,3.9863745286
396,26,-73.7818222046,42.6592636108,3.7754082179
396,27,-73.797996521,42.6706542969,1.8311809745
396,28,-73.8472213745,42.6829948425,4.2516227389
397,1,-87.9323272705,43.0376319885,1147.3710977997
397,2,-87.9312057495,43.031703949,0.6654407215
397,3,-87.916885376,43.0006027222,3.6490199879
397,4,-87.9301681519,42.9671096802,3.8778234693
397,5,-87.9356842041,42.8621253967,11.682359154
397,6,-87.9519500732,42.8336753845,3.4301805247
397,7,-87.9523849487,42.73046875,11.4761090333
397,8,-87.9526367188,42.6913757324,4.3469938952
397,9,-87.9529800415,42.5645561218,14.101725271
397,10,-87.9515151978,42.4905815125,8.2264770732
397,11,-87.9643783569,42.4711875916,2.4006776563
397,12,-87.9750061035,42.4685897827,0.918313368
397,13,-87.975227356,42.4585914612,1.1119107636
397,14,-87.9583282471,42.3797798157,8.8725688784
397,15,-87.9241409302,42.3266601563,6.5406809302
397,16,-87.9105758667,42.2142677307,12.5472108828
397,17,-87.8843231201,42.1707839966,5.2968427687
397,18,-87.8823928833,42.1471366882,2.6342698689
398,1,-86.3720932007,42.1461334229,124.512432881
398,2,-86.3183364868,42.1711502075,5.2318413911
398,3,-86.1879882813,42.1906242371,10.9566237077
398,4,-86.0884552002,42.1989631653,8.2518465228
398,5,-85.9953689575,42.1892166138,7.7447796106
398,6,-85.8925476074,42.2000160217,8.5551938184
398,7,-85.8349609375,42.2229576111,5.3852913676
398,8,-85.6370315552,42.2367477417,16.3684515419
398,9,-85.5683364868,42.24559021,5.7398212899
398,10,-85.5145797729,42.2635002136,4.8518703894
398,11,-85.3614273071,42.2832679749,12.7913482306
398,12,-85.2714767456,42.2721633911,7.5027461157
398,13,-85.2314224243,42.2676696777,3.3334333159
398,14,-85.1806411743,42.2759895325,4.2794736908
398,15,-85.0971298218,42.2913703918,7.0797065325
398,16,-84.9888305664,42.2958335876,8.9215986088
399,1,-86.3720932007,42.1461334229,115.115145539
399,2,-86.3839950562,42.1850509644,4.4372185722
399,3,-86.3574676514,42.2371330261,6.1896651483
399,4,-86.2772216797,42.3638038635,15.5546372166
399,5,-86.2573623657,42.3901290894,3.3510910922
399,6,-86.2478713989,42.4335365295,4.8891747628
399,7,-86.2100372314,42.5108146667,9.1360644308
399,8,-86.2227325439,42.5975074768,9.6957260581
399,9,-86.2170257568,42.6260261536,3.2053363481
399,10,-86.1704940796,42.6603317261,5.3885777916
399,11,-86.1605682373,42.7237319946,7.0963096425
399,12,-86.1381225586,42.7358856201,2.2776131069
399,13,-86.0955810547,42.7375106812,3.4790798839
399,14,-86.0732498169,42.7469367981,2.1033906812
399,15,-86.0377731323,42.7819252014,4.8501181822
399,16,-85.8606948853,42.8458213806,16.0969086948
399,17,-85.810546875,42.8712539673,4.9704669993
399,18,-85.7814559937,42.9000015259,3.9794168919
399,19,-85.7761993408,42.9162330627,1.8549465487
399,20,-85.7247009277,42.9420585632,5.0819501407
399,21,-85.7086181641,42.9725418091,3.6334882122
399,22,-85.6798019409,42.9835395813,2.6440503262
399,23,-85.6042709351,42.9890441895,6.1741792681
400,1,-80.130607605,42.0264930725,461.1786651964
400,2,-80.0848846436,42.0433197021,4.2143116201
400,3,-79.9704818726,42.1114311218,12.1042264076
400,4,-79.8601837158,42.1643638611,10.8330439874
400,5,-79.8373565674,42.182056427,2.7219666001
400,6,-79.7936553955,42.2278213501,6.2332090093
